Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
372,0,0.021347,-0.127345,-1.807495,262.954742,-508.117737,180.785706
373,0,0.020933,-0.128058,-1.806672,262.975464,-508.104553,180.793808
374,0,0.020742,-0.127805,-1.806968,262.956848,-508.094025,180.792923
375,0,0.020227,-0.12823,-1.80685,262.969849,-508.078033,180.793472
376,0,0.020279,-0.128115,-1.807096,262.968719,-508.049194,180.792465
377,0,0.019703,-0.128232,-1.80714,262.989899,-508.030243,180.796188
378,0,0.01941,-0.128673,-1.806804,263.015289,-508.008179,180.808426
379,0,0.018921,-0.128859,-1.807135,263.031555,-507.981293,180.815079
380,0,0.018477,-0.129007,-1.807096,263.041504,-507.96051,180.811768
381,0,0.0182,-0.128931,-1.807145,263.057404,-507.935883,180.812592
382,0,0.017578,-0.128976,-1.807233,263.068634,-507.916687,180.802032
383,0,0.017512,-0.129048,-1.807521,263.085022,-507.887177,180.809387
384,0,0.016906,-0.129435,-1.807201,263.110168,-507.868225,180.8078
385,0,0.016424,-0.129638,-1.807224,263.124847,-507.842773,180.816849
386,0,0.016191,-0.129501,-1.807391,263.142609,-507.833893,180.809982
387,0,0.016234,-0.12966,-1.807512,263.154327,-507.811432,180.814377
388,0,0.015693,-0.129399,-1.807276,263.163147,-507.806244,180.822281
389,0,0.015198,-0.129404,-1.807126,263.185059,-507.789856,180.821609
390,0,0.01513,-0.129745,-1.807233,263.200714,-507.785156,180.813965
391,0,0.014555,-0.129407,-1.807184,263.213165,-507.772491,180.814102
392,0,0.0145,-0.129385,-1.807293,263.222015,-507.765717,180.815994
393,0,0.014206,-0.129215,-1.807257,263.229462,-507.75647,180.817261
394,0,0.014163,-0.129468,-1.807049,263.2388,-507.768524,180.815842
395,0,0.013974,-0.129049,-1.807066,263.246155,-507.777924,180.813492
396,0,0.014021,-0.128936,-1.807045,263.245819,-507.779541,180.81189
397,0,0.013758,-0.129013,-1.807001,263.249756,-507.789062,180.817505
398,0,0.014368,-0.128862,-1.807174,263.261078,-507.795166,180.815918
399,0,0.01417,-0.128911,-1.806798,263.250824,-507.81076,180.810745
400,0,0.014556,-0.128615,-1.807182,263.254761,-507.82608,180.808334
401,0,0.014807,-0.128386,-1.807294,263.244873,-507.848267,180.803909
402,0,0.015088,-0.127935,-1.80746,263.234985,-507.867218,180.80513
403,0,0.015638,-0.127735,-1.807619,263.224945,-507.889038,180.807449
404,0,0.016299,-0.12802,-1.80754,263.20462,-507.908691,180.802353
405,0,0.016534,-0.127763,-1.807443,263.193481,-507.925507,180.803421
406,0,0.016586,-0.127853,-1.806979,263.195282,-507.961823,180.803223
407,0,0.01701,-0.127581,-1.807082,263.1633,-507.979706,180.79393
408,0,0.017216,-0.12723,-1.806941,263.148895,-508.004974,180.791763
409,0,0.017605,-0.127376,-1.806868,263.136932,-508.035431,180.798141
410,0,0.018257,-0.127243,-1.807026,263.113251,-508.048828,180.793457
411,0,0.018572,-0.127098,-1.806834,263.092072,-508.063446,180.789612
412,0,0.018916,-0.127096,-1.80661,263.089844,-508.083771,180.798462
413,0,0.019178,-0.126671,-1.806978,263.063995,-508.101593,180.797211
414,0,0.019631,-0.127029,-1.806764,263.043304,-508.112732,180.7948
415,0,0.020172,-0.127223,-1.806727,263.041595,-508.129059,180.789551
416,0,0.020438,-0.127181,-1.806863,263.01535,-508.135925,180.784149
417,0,0.020704,-0.126741,-1.807022,263.010895,-508.150818,180.794983
418,0,0.020887,-0.126952,-1.807019,262.990814,-508.147705,180.784805
419,0,0.021031,-0.127449,-1.806562,262.98819,-508.15506,180.783005
420,0,0.021283,-0.126865,-1.807039,262.967804,-508.146179,180.783981
421,0,0.021557,-0.127104,-1.806989,262.962372,-508.146881,180.78627
422,0,0.021223,-0.127375,-1.806854,262.960754,-508.144806,180.791016
423,0,0.021102,-0.127521,-1.806603,262.957092,-508.13855,180.789856
424,0,0.0209,-0.12729,-1.807136,262.952026,-508.12442,180.797256
425,0,0.02089,-0.127689,-1.806967,262.958557,-508.113098,180.796097
426,0,0.020683,-0.127608,-1.807147,262.971863,-508.092651,180.807495
427,0,0.02033,-0.127626,-1.807112,262.973938,-508.087769,180.802689
428,0,0.02021,-0.128343,-1.80715,262.974518,-508.064758,180.802094
429,0,0.019751,-0.12831,-1.806964,262.982635,-508.051392,180.795746
430,0,0.019423,-0.128683,-1.806937,262.999481,-508.02713,180.800766
431,0,0.019307,-0.128995,-1.806774,263.020996,-507.997864,180.80632
432,0,0.019087,-0.128699,-1.807178,263.033051,-507.964661,180.808304
433,0,0.018372,-0.129002,-1.807004,263.053009,-507.953888,180.807007
434,0,0.018116,-0.128904,-1.807352,263.062897,-507.932251,180.803024
435,0,0.017468,-0.129133,-1.807312,263.082153,-507.905304,180.814178
436,0,0.017131,-0.129144,-1.80738,263.096741,-507.880219,180.809418
437,0,0.016539,-0.129151,-1.807207,263.113831,-507.854645,180.811996
438,0,0.016319,-0.129587,-1.807109,263.136292,-507.838257,180.810577
439,0,0.015724,-0.129882,-1.806872,263.159271,-507.829376,180.815323
440,0,0.015679,-0.129616,-1.807289,263.153107,-507.808868,180.799149
441,0,0.015071,-0.129307,-1.806884,263.173096,-507.797424,180.810638
442,0,0.014862,-0.129358,-1.806759,263.187683,-507.779663,180.80661
443,0,0.014221,-0.129542,-1.806247,263.197845,-507.768921,180.8022
444,0,0.013634,-0.129187,-1.806866,263.210358,-507.759796,180.798538
445,0,0.014111,-0.12916,-1.807131,263.218567,-507.753662,180.801758
446,0,0.01371,-0.128958,-1.806948,263.232788,-507.747345,180.805908
447,0,0.01357,-0.12915,-1.806597,263.234802,-507.756592,180.812378
448,0,0.01333,-0.129,-1.80592,263.239349,-507.7659,180.805191
449,0,0.013755,-0.129166,-1.80612,263.243011,-507.771423,180.802643
450,0,0.01329,-0.128836,-1.806253,263.226593,-507.776245,180.80246
451,0,0.013741,-0.128999,-1.806171,263.230591,-507.792542,180.796478
452,0,0.013973,-0.128711,-1.806283,263.224121,-507.802063,180.783691
453,0,0.014119,-0.128371,-1.806932,263.217163,-507.81424,180.79393
454,0,0.014645,-0.128407,-1.806698,263.209534,-507.831696,180.793076
455,0,0.014663,-0.128004,-1.806812,263.203033,-507.858032,180.789474
456,0,0.01515,-0.127944,-1.806826,263.195282,-507.882599,180.792969
457,0,0.015532,-0.128169,-1.806552,263.174896,-507.896423,180.792221
458,0,0.016087,-0.128184,-1.806675,263.156555,-507.929382,180.788895
459,0,0.016385,-0.127806,-1.806449,263.157043,-507.953644,180.782883
460,0,0.016994,-0.127843,-1.80642,263.140656,-507.969147,180.780991
461,0,0.017157,-0.127445,-1.806463,263.114838,-507.99115,180.77327
462,0,0.017555,-0.127398,-1.806336,263.101593,-508.013245,180.786865
463,0,0.017733,-0.12748,-1.806258,263.086945,-508.033325,180.78566
464,0,0.01854,-0.127265,-1.806394,263.068939,-508.054504,180.783005
465,0,0.018941,-0.126995,-1.80624,263.061371,-508.07251,180.786026
466,0,0.018917,-0.12729,-1.805777,263.041687,-508.085358,180.790253
467,0,0.019518,-0.127486,-1.805805,263.018158,-508.098846,180.78038
468,0,0.019872,-0.127166,-1.806322,263.002228,-508.119415,180.775665
469,0,0.020191,-0.127404,-1.806317,262.992737,-508.133759,180.779617
470,0,0.02037,-0.12701,-1.806199,262.977936,-508.139252,180.781937
471,0,0.020561,-0.127543,-1.805974,262.966614,-508.133636,180.779053
472,0,0.020378,-0.126789,-1.806195,262.959595,-508.131256,180.779327
473,0,0.020703,-0.12722,-1.806338,262.951843,-508.132233,180.78479
474,0,0.020736,-0.127601,-1.806252,262.949951,-508.133057,180.786972
475,0,0.020726,-0.127584,-1.806368,262.942719,-508.130127,180.788467
476,0,0.020457,-0.127314,-1.806818,262.92688,-508.123932,180.782715
477,0,0.020684,-0.127715,-1.806341,262.93222,-508.110352,180.785904
478,0,0.02029,-0.127812,-1.806438,262.94165,-508.099731,180.784302
479,0,0.020082,-0.12788,-1.806201,262.955902,-508.083984,180.800095
480,0,0.019856,-0.128081,-1.806455,262.966034,-508.069336,180.794815
481,0,0.019768,-0.128248,-1.806442,262.967377,-508.058014,180.792099
482,0,0.019565,-0.128282,-1.806645,262.975861,-508.033691,180.791473
483,0,0.018673,-0.128706,-1.806047,262.989624,-508.013489,180.799515
484,0,0.018772,-0.128618,-1.806525,263.002167,-507.982239,180.807373
485,0,0.018248,-0.128717,-1.806499,263.025024,-507.96402,180.809052
486,0,0.01798,-0.128918,-1.806679,263.037415,-507.940247,180.803421
487,0,0.017516,-0.129166,-1.806864,263.058014,-507.917877,180.814758
488,0,0.017055,-0.129092,-1.806677,263.075439,-507.897125,180.806244
489,0,0.016562,-0.129286,-1.806674,263.084076,-507.870544,180.806549
490,0,0.015914,-0.12942,-1.806683,263.101318,-507.850098,180.813049
491,0,0.015887,-0.129699,-1.806485,263.127899,-507.835327,180.810547
492,0,0.01576,-0.129312,-1.80664,263.145081,-507.815826,180.813599
493,0,0.015325,-0.129468,-1.806832,263.155212,-507.801117,180.809464
494,0,0.014804,-0.129188,-1.806748,263.177673,-507.788544,180.810593
495,0,0.014697,-0.130012,-1.806171,263.193268,-507.781342,180.804138
496,0,0.014271,-0.129702,-1.806662,263.200836,-507.767731,180.810394
497,0,0.013909,-0.129177,-1.806694,263.203674,-507.760345,180.807205
498,0,0.013595,-0.129334,-1.806575,263.221008,-507.757538,180.808319
499,0,0.0136,-0.129314,-1.806363,263.230865,-507.763733,180.810684
500,0,0.013361,-0.129226,-1.806316,263.240234,-507.763672,180.806885
501,0,0.013288,-0.129143,-1.806184,263.235535,-507.769714,180.80397
502,0,0.01367,-0.129077,-1.806476,263.237823,-507.777222,180.808594
503,0,0.014036,-0.129231,-1.806368,263.230713,-507.791504,180.803528
504,0,0.014071,-0.128761,-1.806689,263.225159,-507.80249,180.798401
505,0,0.014088,-0.128845,-1.806502,263.229523,-507.812683,180.798874
506,0,0.014323,-0.128316,-1.806808,263.223969,-507.827209,180.801468
507,0,0.015061,-0.128333,-1.806921,263.223297,-507.845154,180.803589
508,0,0.015056,-0.127901,-1.806938,263.209961,-507.86496,180.800369
509,0,0.015415,-0.128265,-1.806757,263.185364,-507.900665,180.807724
510,0,0.016273,-0.12823,-1.80696,263.171783,-507.918488,180.796646
511,0,0.016296,-0.128101,-1.806602,263.155426,-507.943085,180.792953
512,0,0.016775,-0.127854,-1.806635,263.151154,-507.964203,180.800049
513,0,0.017108,-0.127621,-1.806673,263.124084,-507.990234,180.795319
514,0,0.017302,-0.127615,-1.806435,263.123047,-508.009796,180.796371
515,0,0.017642,-0.127347,-1.806682,263.104584,-508.031799,180.801559
516,0,0.018543,-0.127359,-1.806426,263.087402,-508.041077,180.7995
517,0,0.018735,-0.126965,-1.806662,263.068604,-508.070099,180.794189
518,0,0.019105,-0.127016,-1.806164,263.060883,-508.087036,180.800644
519,0,0.019554,-0.127163,-1.806355,263.042664,-508.098297,180.803558
520,0,0.019709,-0.127263,-1.80602,263.030823,-508.115814,180.793625
521,0,0.0199,-0.127155,-1.806277,263.009308,-508.128418,180.78833
522,0,0.020611,-0.127225,-1.806359,263.012451,-508.134247,180.797592
523,0,0.020142,-0.126839,-1.806584,262.990051,-508.144928,180.790863
524,0,0.020406,-0.126962,-1.806561,262.975769,-508.14563,180.790863
525,0,0.020914,-0.127114,-1.806683,262.970703,-508.141205,180.799744
526,0,0.020798,-0.127167,-1.806662,262.965485,-508.140625,180.798645
527,0,0.020952,-0.127012,-1.806947,262.958862,-508.135803,180.794815
528,0,0.02084,-0.127181,-1.806892,262.958923,-508.131256,180.798019
529,0,0.02094,-0.127079,-1.806994,262.959137,-508.12561,180.796127
530,0,0.020832,-0.127473,-1.807306,262.956299,-508.115051,180.801666
531,0,0.02076,-0.127495,-1.806904,262.97049,-508.102661,180.804718
532,0,0.020266,-0.127578,-1.806898,262.983917,-508.082092,180.807297
533,0,0.020244,-0.128084,-1.806883,262.991852,-508.062836,180.80278
534,0,0.019959,-0.128071,-1.806903,262.999176,-508.044067,180.801224
535,0,0.019707,-0.128193,-1.806924,263.020538,-508.024689,180.808899
536,0,0.019055,-0.128728,-1.806504,263.036255,-508.004364,180.818359
537,0,0.018683,-0.12848,-1.807045,263.043121,-507.990662,180.814011
538,0,0.018335,-0.128308,-1.806742,263.061005,-507.964264,180.815887
539,0,0.017802,-0.128829,-1.806866,263.075226,-507.937775,180.817734
540,0,0.017782,-0.129126,-1.806821,263.100098,-507.912628,180.822769
541,0,0.01697,-0.129017,-1.807048,263.107971,-507.895294,180.818222
542,0,0.016736,-0.128742,-1.80769,263.123932,-507.872162,180.822586
543,0,0.016508,-0.129084,-1.807329,263.137177,-507.855103,180.814255
544,0,0.015774,-0.129408,-1.806782,263.161255,-507.84671,180.825851
545,0,0.015772,-0.129504,-1.80668,263.176758,-507.823181,180.825348
546,0,0.015551,-0.129418,-1.807121,263.191071,-507.809509,180.815582
547,0,0.014998,-0.12918,-1.806966,263.202728,-507.794189,180.815491
548,0,0.014789,-0.129395,-1.80705,263.221466,-507.791565,180.816315
549,0,0.014586,-0.129528,-1.806937,263.227478,-507.782745,180.817612
550,0,0.014136,-0.128999,-1.807167,263.228058,-507.775848,180.816299
551,0,0.013907,-0.129377,-1.806772,263.241394,-507.768341,180.826859
552,0,0.013579,-0.129263,-1.806326,263.252533,-507.77655,180.819
553,0,0.014032,-0.129223,-1.806754,263.265503,-507.777802,180.823349
554,0,0.014109,-0.128896,-1.80679,263.265778,-507.780548,180.818008
555,0,0.014315,-0.129249,-1.806702,263.259491,-507.794434,180.811508
556,0,0.014337,-0.129004,-1.806836,263.247375,-507.80957,180.807892
557,0,0.014514,-0.128661,-1.806732,263.246246,-507.821381,180.81282
558,0,0.014754,-0.128538,-1.807023,263.237427,-507.833649,180.809189
559,0,0.015273,-0.128503,-1.807157,263.236115,-507.844635,180.802338
560,0,0.015328,-0.128057,-1.806915,263.229736,-507.864349,180.806351
561,0,0.015847,-0.128215,-1.80692,263.218536,-507.886414,180.80574
562,0,0.01606,-0.128407,-1.806845,263.207123,-507.913055,180.806808
563,0,0.016597,-0.128448,-1.806275,263.194733,-507.934265,180.80896
564,0,0.016983,-0.128224,-1.806545,263.172882,-507.955841,180.799133
565,0,0.017364,-0.127988,-1.80656,263.153534,-507.975922,180.798035
566,0,0.017875,-0.127857,-1.806712,263.149109,-507.994537,180.805725
567,0,0.018225,-0.127769,-1.806455,263.142181,-508.015381,180.803741
568,0,0.01857,-0.127947,-1.806286,263.117279,-508.02713,180.803055
569,0,0.019075,-0.127595,-1.806273,263.097565,-508.057068,180.794495
570,0,0.01972,-0.127443,-1.80611,263.088867,-508.069946,180.798096
571,0,0.01976,-0.127039,-1.806519,263.060852,-508.087402,180.799988
572,0,0.019913,-0.127374,-1.805996,263.056396,-508.104919,180.800308
573,0,0.020506,-0.127427,-1.806604,263.032043,-508.118378,180.790848
574,0,0.020642,-0.12767,-1.806102,263.031769,-508.124481,180.793686
575,0,0.020983,-0.127566,-1.806455,263.017792,-508.138885,180.80217
576,0,0.021097,-0.127206,-1.806617,262.993622,-508.143738,180.793701
577,0,0.020618,-0.127266,-1.806258,262.987244,-508.140564,180.794434
578,0,0.021338,-0.127082,-1.806851,262.980774,-508.139618,180.800385
579,0,0.021203,-0.126861,-1.806853,262.97522,-508.133118,180.796051
580,0,0.021483,-0.127577,-1.806777,262.974945,-508.127502,180.80336
581,0,0.021224,-0.127256,-1.806929,262.970123,-508.123291,180.800415
582,0,0.020913,-0.127285,-1.806764,262.97525,-508.119476,180.804031
583,0,0.021087,-0.127744,-1.806574,262.98642,-508.114471,180.802017
584,0,0.020971,-0.127963,-1.806805,262.995819,-508.096588,180.799652
585,0,0.020627,-0.12787,-1.806757,263.010254,-508.077515,180.802704
586,0,0.020346,-0.127823,-1.806763,263.02182,-508.045319,180.809296
587,0,0.0203,-0.128268,-1.806797,263.027832,-508.029572,180.805695
588,0,0.019949,-0.128467,-1.806833,263.04776,-508.004181,180.816284
589,0,0.019345,-0.128774,-1.806597,263.071655,-507.996246,180.815308
590,0,0.019132,-0.128697,-1.806735,263.079071,-507.977356,180.818024
591,0,0.018458,-0.128482,-1.806882,263.091339,-507.947632,180.818008
592,0,0.01798,-0.128774,-1.806675,263.10733,-507.927582,180.814804
593,0,0.017813,-0.129013,-1.806825,263.124542,-507.90036,180.81897
594,0,0.017265,-0.129015,-1.807106,263.132874,-507.886353,180.812454
595,0,0.01678,-0.129311,-1.806865,263.167419,-507.873474,180.814362
596,0,0.016644,-0.129151,-1.806988,263.179047,-507.850708,180.81871
597,0,0.015864,-0.129442,-1.806479,263.192719,-507.839447,180.820618
598,0,0.015996,-0.129187,-1.807203,263.19693,-507.82074,180.819138
599,0,0.015411,-0.129326,-1.807114,263.21344,-507.805573,180.819336
600,0,0.015283,-0.129466,-1.807022,263.23175,-507.797729,180.822098
601,0,0.015041,-0.129452,-1.807061,263.249359,-507.782745,180.824631
602,0,0.014609,-0.129483,-1.807093,263.248505,-507.779114,180.825256
603,0,0.014646,-0.129209,-1.807363,263.257568,-507.772278,180.824081
604,0,0.014137,-0.129225,-1.806841,263.264984,-507.771729,180.824554
605,0,0.014342,-0.129047,-1.807032,263.270569,-507.772675,180.826355
606,0,0.014316,-0.129341,-1.806664,263.274841,-507.779175,180.823959
607,0,0.014811,-0.129134,-1.807129,263.264893,-507.783417,180.819366
608,0,0.014632,-0.129051,-1.806676,263.261414,-507.789612,180.819504
609,0,0.014482,-0.12879,-1.806875,263.254486,-507.802734,180.81012
610,0,0.015206,-0.128426,-1.807378,263.238953,-507.8125,180.807922
611,0,0.014972,-0.128304,-1.807336,263.224792,-507.832458,180.807922
612,0,0.015422,-0.128593,-1.806856,263.222839,-507.855713,180.813812
613,0,0.015625,-0.128352,-1.806847,263.216248,-507.862976,180.815155
614,0,0.016091,-0.128561,-1.806517,263.206726,-507.882538,180.812485
615,0,0.016432,-0.128493,-1.806682,263.198761,-507.897064,180.808487
616,0,0.016871,-0.128104,-1.806793,263.189453,-507.916992,180.810181
617,0,0.017111,-0.128125,-1.806915,263.151245,-507.945404,180.804794
618,0,0.017527,-0.127837,-1.806576,263.149902,-507.968292,180.814148
619,0,0.017919,-0.127682,-1.806675,263.134644,-507.988983,180.810501
620,0,0.018375,-0.128009,-1.806511,263.120605,-508.000366,180.817551
621,0,0.018536,-0.127799,-1.806113,263.101349,-508.023621,180.802673
622,0,0.019034,-0.127382,-1.806373,263.095703,-508.052185,180.801605
623,0,0.019506,-0.127472,-1.806383,263.072144,-508.068726,180.803101
624,0,0.01947,-0.127081,-1.806425,263.053345,-508.086792,180.801834
625,0,0.019637,-0.127332,-1.80635,263.03302,-508.111115,180.795731
626,0,0.02031,-0.127415,-1.806321,263.031708,-508.115051,180.79924
627,0,0.020653,-0.127475,-1.806494,263.023743,-508.126801,180.794418
628,0,0.020472,-0.127263,-1.806369,263.005615,-508.129822,180.792374
629,0,0.020705,-0.127133,-1.806406,263.004761,-508.133881,180.792725
630,0,0.020664,-0.1271,-1.806736,262.99295,-508.136566,180.797699
631,0,0.020949,-0.127436,-1.806669,262.984467,-508.13855,180.797882
632,0,0.021271,-0.127416,-1.806818,262.966644,-508.136932,180.794006
633,0,0.020828,-0.127355,-1.806641,262.974762,-508.12973,180.799164
634,0,0.020625,-0.127316,-1.806885,262.974731,-508.124298,180.79808
635,0,0.020852,-0.127498,-1.80663,262.978027,-508.115662,180.796204
636,0,0.020644,-0.127712,-1.80665,262.993774,-508.109344,180.792816
637,0,0.020301,-0.127547,-1.806903,262.991089,-508.090027,180.801117
638,0,0.020061,-0.127858,-1.806652,263.006042,-508.070465,180.804611
639,0,0.019973,-0.127916,-1.807085,263.013733,-508.05188,180.802551
640,0,0.019398,-0.127943,-1.806774,263.025604,-508.029236,180.806305
641,0,0.019457,-0.128582,-1.806557,263.051117,-508.004913,180.819183
642,0,0.019137,-0.128337,-1.806939,263.067413,-507.984283,180.81781
643,0,0.018693,-0.128477,-1.807299,263.074127,-507.962708,180.810898
644,0,0.018197,-0.128679,-1.806973,263.093781,-507.951202,180.814972
645,0,0.01756,-0.129199,-1.806699,263.1091,-507.929993,180.817551
646,0,0.016697,-0.129184,-1.80687,263.113708,-507.913177,180.817963
647,0,0.016423,-0.128573,-1.807449,263.138245,-507.887177,180.822693
648,0,0.016489,-0.129293,-1.807372,263.154968,-507.871643,180.819733
649,0,0.016124,-0.129078,-1.807178,263.186523,-507.845215,180.825256
650,0,0.015792,-0.128885,-1.807357,263.190277,-507.835388,180.822906
651,0,0.014896,-0.129032,-1.807043,263.190094,-507.825195,180.8069
